bedrooms,bathroom,balcony,parking,power_backup,bldg_age,furnishing,transit_score,Cement,Tiles,Wooden,Dont know,East,North,South,West,Bangalore,Chennai,Delhi,Faridabad,Ghaziabad,Gurgaon,Hyderabad,Mumbai,Noida,Pune,area,price
4,4,2.0,3,0,4,1,6.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.012735135300492
4,4,2.0,1,0,2,1,3.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.006367567650246,17.296750647299966
2,2,1.0,3,1,2,1,8.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.887552571664617,16.11809565095832
4,7,0.0,3,0,4,2,5.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.34283980427146,17.565014633894645
4,7,4.0,3,2,4,2,8.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.294049640102028,17.565014633894645
2,2,2.0,1,0,4,2,5.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.118826249062078,16.012735135300492
3,3,0.0,1,0,3,1,7.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,17.14771506813948
4,3,2.0,3,0,2,1,8.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.90100705199242,16.929025867174648
3,2,0.0,3,0,2,1,5.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.438383530044307,16.759949537130716
3,3,1.0,3,0,6,0,7.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.718685495198466,16.811242831518264
3,3,2.0,3,0,4,2,8.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.214608098422191,16.523560759066484
4,4,0.0,1,0,2,1,8.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.006367567650246,16.90655301132259
4,7,3.0,1,0,4,1,7.2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.231424336265324
4,12,0.0,0,0,5,0,8.1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.824046010856292,16.759949537130716
2,2,2.0,3,1,3,1,4.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.956545443151569,15.732433170146335
1,1,0.0,1,0,3,0,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.907755278982137,15.830413578506539
4,3,3.0,1,0,2,2,7.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.588099280204055
3,2,4.0,3,1,2,1,8.1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.3537223303996315,16.213405830762646
4,5,0.0,1,0,3,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1886891244442,16.951004773893423
1,1,0.0,0,0,2,0,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.991464547107982,15.068273526459642
4,25,0.0,1,2,5,2,8.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.881836305004146,17.98989782785991
3,2,0.0,3,0,2,1,8.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.24422751560335,16.523560759066484
4,8,3.0,3,0,2,1,7.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.242756345714477,17.034386382832476
4,8,3.0,1,0,2,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.34283980427146,16.70588231586044
4,4,1.0,3,2,5,2,-10.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.644919344958857,17.111347423968603
2,2,0.0,1,0,5,1,5.6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.802394763324311,15.732433170146335
4,5,2.0,3,2,3,2,8.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.013012110368916,17.216707939626428
1,1,0.0,1,0,2,0,2.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.214608098422191,16.11809565095832
3,3,4.0,2,0,3,1,7.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.313220387090301,16.34123920227253
4,8,2.0,0,0,2,0,8.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.070906088787819,16.911088166487982
4,4,0.0,1,0,3,1,8.8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.294049640102028,16.67771143889374
3,3,0.0,3,2,6,1,8.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.346010209913293,16.654589021472887
3,2,0.0,3,0,2,0,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.438383530044307,17.72753356339242
3,3,4.0,2,0,3,1,7.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.313220387090301,16.34123920227253
4,4,2.0,3,0,6,2,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.411832675758411,17.72753356339242
4,5,2.0,1,0,2,0,6.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.90100705199242,16.34123920227253
3,4,0.0,3,0,6,0,3.1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.313220387090301,17.16541464523888
2,2,2.0,2,2,4,1,1.8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.086737934510577,16.012735135300492
3,3,0.0,3,0,2,1,5.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.506591780070841,16.588099280204055
2,2,1.0,3,2,4,1,7.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,15.60727002719233
2,2,2.0,3,0,3,2,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1592919047975645,15.830413578506539
4,4,3.0,2,0,2,1,8.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.473069088032197,16.454567887579532
3,3,4.0,3,2,6,0,7.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,17.293668980762558
3,4,2.0,2,0,2,1,8.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.696212639346407,16.34123920227253
3,2,0.0,3,2,6,1,8.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.24422751560335,15.761420707019587
2,2,2.0,3,0,4,1,1.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,16.012735135300492
4,4,3.0,3,0,2,1,7.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.696212639346407,16.70588231586044
2,2,2.0,2,2,5,0,1.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,16.34123920227253
2,2,1.0,3,0,2,0,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.956545443151569,16.06680235657077
3,3,1.0,3,2,6,0,8.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.484368643286131,16.64872390202049
2,2,3.0,2,2,2,1,7.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.956545443151569,16.012735135300492
3,3,1.0,3,2,5,0,8.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.313220387090301,16.588099280204055
3,2,0.0,3,0,2,2,8.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.824046010856292,18.408608162718096
2,1,0.0,0,0,2,0,7.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.551080335043404,15.761420707019587
3,2,2.0,3,2,5,1,1.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3777589082278725,16.41820024340866
3,3,1.0,3,1,2,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.90100705199242,17.37085861945369
3,3,2.0,3,2,3,2,8.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.594154232552366,17.50439001207821
3,3,3.0,3,0,2,1,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.336285660021297,16.213405830762646
2,2,3.0,3,0,2,2,7.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.866933284461882,15.761420707019587
2,2,0.0,3,0,2,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.856461984594587,15.464169183551656
2,2,0.0,1,0,2,1,8.4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.856461984594587,15.520258650202699
2,2,0.0,1,0,2,1,8.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.003065458786462,15.483217378522351
1,1,2.0,2,1,2,0,7.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.646390514847729,15.60727002719233
3,3,0.0,3,0,6,2,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.24422751560335,16.489659207390805
2,2,2.0,3,0,3,1,3.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.829793737512425,15.775605342011543
3,3,2.0,3,2,5,0,6.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.474204806496124,17.1296965626368
3,3,1.0,3,1,3,2,-10.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.52294091807237,16.67771143889374
3,3,2.0,3,1,4,1,-10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.506591780070841,16.70588231586044
2,2,2.0,2,2,4,2,5.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.057036981697891,16.1378982782545
1,1,0.0,3,0,2,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.684611727667927,16.530205301785152
2,3,1.0,1,0,2,0,8.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.170119543449628,16.523560759066484
3,2,4.0,3,0,6,2,-10.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.313220387090301,16.213405830762646
1,1,1.0,0,0,2,0,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.802394763324311,15.520258650202699
3,4,3.0,2,0,3,1,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.549609165154532,16.489659207390805
4,3,0.0,1,0,2,1,1.7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.600902459542082,17.065885049891847
3,3,3.0,2,2,3,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.600902459542082,16.785925023533974
4,6,1.0,3,0,2,0,8.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.600902459542082,17.034386382832476
3,3,1.0,3,0,6,0,8.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.181591944611865,16.34123920227253
3,3,1.0,2,1,2,1,-10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.696212639346407,16.3727378693319
3,3,4.0,3,0,6,0,8.2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.215239978730097,16.213405830762646
3,3,2.0,3,0,2,1,2.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.527255919373784,16.64872390202049
3,3,1.0,3,0,2,0,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.263398262591624,16.012735135300492
3,3,0.0,3,0,6,1,5.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.315218389752975,16.41820024340866
4,7,2.0,1,0,2,1,7.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.496990484098719,16.811242831518264
4,6,3.0,3,0,2,1,8.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.90100705199242,16.811242831518264
3,3,1.0,2,0,4,0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.601901959875166,16.67771143889374
2,2,1.0,3,0,3,1,8.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.087573705557973,15.702580206996654
2,2,2.0,2,2,2,1,8.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.047517221357296,15.86963429165982
2,2,3.0,3,0,5,1,8.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.824373670043086,15.775605342011543
3,4,0.0,3,0,2,1,5.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.294049640102028,18.420680743952367
3,2,0.0,1,0,3,0,8.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.907755278982137,15.919644712234481
1,1,2.0,1,0,5,2,8.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.289715570908998,15.250595083253597
2,2,2.0,3,1,3,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,15.990262279448435
3,1,1.0,1,0,4,1,2.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.1092475827643655,15.424948470398375
2,2,1.0,3,2,4,1,2.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.76849321164863,15.483217378522351
2,2,1.0,3,2,4,2,2.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.907755278982137,15.830413578506539
1,1,0.0,3,0,2,0,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.396929655216146,14.978661367769956
4,5,0.0,3,0,2,2,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.196436811235028,17.553180176247643
4,4,4.0,2,2,3,2,8.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.855544677915663,17.43985149094064
2,2,1.0,1,0,3,1,8.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.856461984594587,15.520258650202699
3,4,0.0,1,0,3,1,8.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.549609165154532,16.41820024340866
3,3,3.0,3,0,2,2,5.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.596392304064196,16.588099280204055
4,4,3.0,3,0,3,0,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3777589082278725,15.86963429165982
2,2,0.0,3,0,5,1,5.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.76849321164863,15.64005985001532
4,6,2.0,1,0,4,1,1.7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.8632667240095735,16.06680235657077
3,3,0.0,3,0,2,1,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.508787170634276,16.90655301132259
1,1,0.0,3,0,2,0,5.3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.393590753950631,14.914122846632385
3,3,1.0,3,1,6,1,8.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1308988302963465,16.300417207752275
4,4,2.0,3,0,2,2,3.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.006367567650246,17.216707939626428
2,2,1.0,1,0,3,0,8.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.309918278226516,14.73180128983843
3,2,0.0,1,0,2,1,8.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.600902459542082,15.60727002719233
4,3,4.0,3,1,2,1,2.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.196987927258897,17.19990082131005
3,3,1.0,3,0,4,2,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.2078598714324755,16.454567887579532
2,2,2.0,3,0,2,1,2.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.299797366758161,16.34123920227253
4,2,0.0,1,0,2,1,7.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.352441100243583,16.588099280204055
3,3,0.0,3,0,3,1,6.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.528331766707247,16.915602846842507
3,3,2.0,3,0,4,1,7.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.450079569807499,16.523560759066484
2,2,1.0,3,1,2,1,7.8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.025538314638521,15.86963429165982
4,4,3.0,0,0,2,1,2.6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.744034081824815
4,4,3.0,3,0,2,1,2.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.785925023533974
4,4,2.0,3,0,6,0,6.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.593877844605118,16.733281290048552
2,2,0.0,1,0,3,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.856461984594587,16.34123920227253
3,3,0.0,2,0,3,1,2.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.3031700512368,16.045524958123483
2,2,1.0,2,0,2,1,6.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.912742820493176,15.761420707019587
2,2,0.0,3,0,5,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.014814351275545,16.34123920227253
2,2,0.0,3,0,2,1,4.7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.956545443151569,15.60727002719233
3,3,4.0,3,0,2,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.495541943884256,16.811242831518264
2,2,2.0,2,1,2,0,2.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.2813856635702825,16.523560759066484
4,3,2.0,1,0,3,1,7.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.67786350067821,16.67771143889374
2,2,3.0,2,0,2,1,7.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,16.06680235657077
3,2,0.0,3,0,5,1,7.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.802394763324311,15.363073066680286
3,3,1.0,3,2,3,0,5.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.346010209913293,16.11809565095832
2,2,0.0,2,1,5,1,3.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,15.830413578506539
2,2,1.0,1,0,2,2,8.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.551080335043404,15.319587954740548
4,4,0.0,1,0,2,0,5.3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.168579897264035,16.811242831518264
2,2,0.0,3,0,2,1,7.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.856461984594587,15.687312734865866
2,2,1.0,2,1,2,0,8.1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.927557906278317,15.955576721460545
2,2,1.0,3,0,2,1,7.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.945051063725834,15.65606019136176
3,3,1.0,1,0,2,0,4.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.2078598714324755,15.319587954740548
2,2,1.0,0,0,2,1,7.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.016609683894219,16.02378497148708
4,6,2.0,3,0,3,1,-10.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.832014180505469,16.108045315104818
3,3,0.0,1,0,3,1,5.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.802394763324311,16.300417207752275
2,2,3.0,3,2,4,1,7.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.917705609835305,15.761420707019587
3,2,2.0,3,1,3,1,7.8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.403061091090091,16.11809565095832
2,2,0.0,3,0,3,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.162397497355718,15.830413578506539
3,2,2.0,3,1,3,1,7.8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.438383530044307,16.11809565095832
3,3,1.0,3,0,6,0,7.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.293697720601438,16.454567887579532
2,2,3.0,3,2,3,2,4.7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,16.556350581889475
3,4,1.0,3,2,2,1,4.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.323830566202317,16.785925023533974
3,3,0.0,2,2,2,1,4.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.323830566202317,16.785925023533974
2,2,0.0,3,0,2,1,8.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,15.830413578506539
2,2,2.0,2,2,3,1,8.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.124478262493424,15.955576721460545
3,2,2.0,3,0,3,1,7.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.20934025660291,16.08763644347361
3,2,2.0,3,1,2,1,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.20934025660291,15.955576721460545
2,2,0.0,3,0,4,0,5.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.805722553416985,15.404745763080856
1,1,1.0,1,0,4,0,-10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.309918278226516,14.978661367769956
3,3,1.0,1,2,3,1,2.4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.907755278982137,16.08763644347361
3,3,0.0,3,0,6,0,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.24422751560335,16.300417207752275
3,3,0.0,0,0,3,0,7.1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.733401891837359,15.520258650202699
3,2,0.0,3,1,2,1,4.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.346010209913293,15.955576721460545
3,2,0.0,3,0,2,1,4.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.323170717943469,15.955576721460545
4,5,4.0,3,0,2,1,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.648221453822641,17.942644943009366
3,4,3.0,3,0,2,2,4.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.101677747454572,17.43985149094064
4,3,5.0,3,0,6,1,1.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.961879012677683,17.216707939626428
2,2,0.0,0,0,3,1,7.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.566672429803241,16.300417207752275
4,4,1.0,0,0,2,1,1.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.006367567650246,16.523560759066484
2,2,2.0,2,0,2,1,7.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.383989457978509,15.89495209964411
2,2,2.0,3,0,2,1,6.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.696212639346407,16.90655301132259
2,2,1.0,3,2,3,1,7.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.028201432058005,15.86963429165982
4,3,1.0,1,0,2,1,7.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,16.523560759066484
4,6,2.0,1,0,4,1,7.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.7406644019172415,16.34123920227253
2,2,4.0,3,0,2,1,7.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.1308988302963465,16.213405830762646
4,4,0.0,1,0,3,0,-10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.600902459542082,15.789591583986283
4,7,3.0,3,0,2,1,1.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.160518247477505,16.600521800202614
2,2,0.0,3,0,2,0,2.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4673710669175595,16.811242831518264
2,2,0.0,3,0,3,1,5.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,16.11809565095832
4,4,1.0,1,0,5,1,1.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.600902459542082,15.687312734865866
4,8,3.0,1,0,5,0,1.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.8632667240095735,16.11809565095832
2,3,1.0,1,0,2,1,8.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,16.300417207752275
3,3,3.0,3,0,5,2,5.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.2078598714324755,16.489659207390805
2,1,1.0,1,0,2,0,3.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,15.60727002719233
2,3,0.0,3,0,2,0,8.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3796321526095525,15.687312734865866
4,4,1.0,3,0,2,0,6.7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.783224016336037,16.34123920227253
3,3,2.0,2,2,6,2,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.438383530044307,16.64872390202049
1,1,0.0,1,0,2,0,3.1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.703782474656201,15.068273526459642
3,4,4.0,3,0,5,2,7.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.090076835776092,16.300417207752275
2,2,1.0,3,0,6,0,5.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.003065458786462,15.761420707019587
2,1,1.0,0,0,2,1,8.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.684611727667927,15.068273526459642
4,5,0.0,1,0,5,1,8.2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.495541943884256,15.830413578506539
2,2,2.0,3,0,3,1,7.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.996681488176539,15.573368475516649
2,2,1.0,3,1,2,1,7.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.949856455000773,15.761420707019587
4,2,1.0,1,0,3,1,8.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.090076835776092,15.38412647587812
